client_id,date_inscription,genre,age,type_client,ville,pays,programme_fidelite,nombre_locations_total,revenu_annuel,métier
275,2023-09-21 08:53:58.940117,Femme,73,Particulier,Lille,France,True,2,58563.0,Artisan
276,2022-03-31 08:53:58.940120,Homme,40,Particulier,Nice,France,False,3,31053.0,Étudiant
277,2024-03-13 08:53:58.940123,Femme,56,Particulier,Toulouse,France,False,2,37618.0,Cadre
278,2023-06-06 08:53:58.940125,Homme,50,Particulier,Strasbourg,France,False,3,32954.0,Retraité
279,2022-11-20 08:53:58.940128,Femme,53,Particulier,Strasbourg,France,False,1,,Étudiant
280,2024-07-20 08:53:58.940131,Homme,50,Professionnel,Paris,France,False,2,53691.0,Artisan
281,2022-04-16 08:53:58.940133,Homme,23,Particulier,Paris,France,False,4,76855.0,Commerçant
282,2023-06-28 08:53:58.940136,Homme,22,Particulier,Toulouse,France,True,2,,Étudiant
283,2023-04-12 08:53:58.940138,Femme,50,Particulier,Marseille,France,True,2,31582.0,Commerçant
284,2023-12-21 08:53:58.940140,Homme,63,Particulier,Paris,France,True,3,58937.0,Inconnu
285,2023-12-27 08:53:58.940143,Femme,49,Particulier,Bordeaux,France,False,3,29681.0,Étudiant
286,2022-05-05 08:53:58.940146,Homme,68,Particulier,Marseille,France,False,1,64568.0,Artisan
287,2023-11-06 08:53:58.940148,Femme,55,Particulier,Paris,France,False,4,26993.0,Commerçant
288,2024-10-11 08:53:58.940150,Femme,19,Particulier,Nice,France,False,2,34609.0,Retraité
289,2024-01-24 08:53:58.940153,Homme,45,Particulier,Lyon,France,False,3,55066.0,Étudiant
290,2022-05-23 08:53:58.940156,Femme,62,Particulier,Paris,France,True,3,34664.0,Artisan
291,2024-03-02 08:53:58.940158,Homme,79,Particulier,Paris,France,False,2,23719.0,Étudiant
292,2023-03-19 08:53:58.940161,Femme,28,Professionnel,Nice,France,True,2,56345.0,Artisan
293,2022-06-01 08:53:58.940163,Homme,79,Particulier,Bordeaux,France,True,2,27159.0,Inconnu
294,2022-11-29 08:53:58.940166,Femme,72,Particulier,Nantes,France,True,10,,Sans emploi
295,2023-02-01 08:53:58.940168,Femme,76,Particulier,Nantes,France,False,3,39856.0,Inconnu
296,2022-09-23 08:53:58.940172,Femme,69,Particulier,Strasbourg,France,False,3,29279.0,Artisan
297,2024-03-13 08:53:58.940176,Femme,79,Professionnel,Toulouse,France,False,4,69050.0,Cadre
298,2022-05-24 08:53:58.940180,Homme,40,Particulier,Paris,France,False,5,64014.0,Retraité
299,2024-01-06 08:53:58.940184,Homme,34,Particulier,Bordeaux,France,True,3,66252.0,Retraité
300,2023-11-18 08:53:58.940189,Femme,24,Professionnel,Paris,France,True,8,37332.0,Commerçant
301,2022-10-02 08:53:58.940196,Femme,72,Professionnel,Bordeaux,France,False,1,21168.0,Artisan
302,2023-03-13 08:53:58.940200,Femme,32,Professionnel,Nantes,France,False,2,22502.0,Retraité
303,2024-08-06 08:53:58.940203,Femme,31,Particulier,Bordeaux,France,False,5,51347.0,Retraité
304,2024-09-03 08:53:58.940206,Femme,54,Particulier,Nice,France,True,14,,Inconnu
305,2023-01-25 08:53:58.940208,Femme,36,Particulier,Bordeaux,France,False,2,58821.0,Inconnu
306,2024-12-14 08:53:58.940210,Homme,41,Particulier,Paris,France,False,1,77306.0,Étudiant
307,2022-04-30 08:53:58.940213,Homme,20,Professionnel,Paris,France,False,1,63736.0,Artisan
308,2022-11-27 08:53:58.940215,Homme,60,Particulier,Nantes,France,False,3,73985.0,Cadre
309,2024-05-23 08:53:58.940218,Femme,69,Particulier,Lyon,France,False,2,39482.0,Cadre
310,2024-04-06 08:53:58.940221,Femme,42,Particulier,Paris,France,False,3,21196.0,Artisan
311,2022-06-30 08:53:58.940223,Femme,72,Professionnel,Paris,France,False,1,41866.0,Retraité
312,2022-05-12 08:53:58.940226,Femme,20,Particulier,Paris,France,False,2,71988.0,Artisan
313,2023-04-27 08:53:58.940228,Homme,63,Particulier,Lyon,France,False,4,32114.0,Cadre
314,2022-07-22 08:53:58.940231,Femme,54,Professionnel,Lyon,France,False,6,28431.0,Commerçant
315,2023-06-21 08:53:58.940233,Autre,72,Professionnel,Lille,France,True,3,75716.0,Étudiant
316,2024-09-01 08:53:58.940236,Femme,49,Particulier,Paris,France,False,3,66585.0,Artisan
317,2024-08-26 08:53:58.940238,Femme,18,Particulier,Nice,France,False,2,68619.0,Commerçant
318,2023-07-01 08:53:58.940241,Homme,31,Professionnel,Lille,France,False,1,23872.0,Étudiant
319,2024-10-31 08:53:58.940243,Femme,67,Particulier,Bordeaux,France,False,4,48251.0,Cadre
320,2022-12-24 08:53:58.940245,Homme,79,Professionnel,Paris,France,False,6,65313.0,Cadre
321,2023-04-25 08:53:58.940249,Homme,43,Particulier,Nice,France,False,1,51581.0,Cadre
322,2023-07-27 08:53:58.940252,Homme,56,Particulier,Lyon,France,False,1,37331.0,Commerçant
323,2022-05-01 08:53:58.940254,Femme,35,Professionnel,Paris,France,False,1,42903.0,Retraité
324,2023-07-15 08:53:58.940257,Homme,58,Particulier,Bordeaux,France,False,2,54031.0,Sans emploi
325,2022-04-08 08:53:58.940259,Femme,79,Particulier,Paris,France,True,5,34901.0,Cadre
326,2023-10-27 08:53:58.940262,Homme,76,Particulier,Lille,France,True,8,76195.0,Commerçant
327,2022-10-10 08:53:58.940264,Homme,29,Particulier,Toulouse,France,False,2,43189.0,Cadre
328,2023-06-27 08:53:58.940267,Femme,67,Particulier,Paris,France,False,1,21275.0,Sans emploi
329,2024-01-24 08:53:58.940269,Femme,52,Particulier,Paris,France,False,8,54750.0,Cadre
330,2024-03-23 08:53:58.940272,Homme,21,Particulier,Nantes,France,False,2,59117.0,Retraité
331,2024-03-02 08:53:58.940274,Homme,39,Particulier,Lyon,France,False,12,40334.0,Étudiant
332,2024-01-22 08:53:58.940277,Homme,32,Particulier,Paris,France,True,1,,Commerçant
333,2024-08-23 08:53:58.940279,Femme,39,Particulier,Marseille,France,True,3,64414.0,Cadre
334,2024-05-29 08:53:58.940282,Homme,22,Particulier,Toulouse,France,True,1,34412.0,Étudiant
335,2022-12-24 08:53:58.940284,Homme,66,Particulier,Paris,France,False,3,72302.0,Artisan
336,2022-11-28 08:53:58.940288,Femme,59,Particulier,Bordeaux,France,False,5,25530.0,Retraité
337,2024-12-28 08:53:58.940290,Femme,76,Particulier,Lyon,France,True,2,59196.0,Commerçant
338,2025-01-18 08:53:58.940293,Homme,22,Particulier,Toulouse,France,False,8,52206.0,Sans emploi
339,2024-03-24 08:53:58.940296,Homme,42,Particulier,Paris,France,False,2,70156.0,Retraité
340,2023-07-17 08:53:58.940299,Homme,24,Professionnel,Lille,France,False,3,48773.0,Cadre
341,2022-10-04 08:53:58.940301,Femme,54,Particulier,Paris,France,True,1,,Retraité
342,2022-09-11 08:53:58.940304,Femme,70,Professionnel,Nantes,France,False,3,27031.0,Retraité
343,2023-12-09 08:53:58.940306,Femme,69,Professionnel,Nantes,France,False,4,,Commerçant
344,2024-07-08 08:53:58.940309,Femme,24,Particulier,Lille,France,False,2,26330.0,Commerçant
345,2024-06-01 08:53:58.940311,Femme,60,Particulier,Bordeaux,France,False,1,29513.0,Inconnu
346,2024-06-29 08:53:58.940314,Femme,53,Particulier,Nice,France,True,2,60194.0,Inconnu
347,2022-04-08 08:53:58.940316,Femme,22,Particulier,Lille,France,True,1,51767.0,Cadre
348,2024-04-22 08:53:58.940320,Homme,50,Particulier,Toulouse,France,False,1,66614.0,Inconnu
349,2024-09-21 08:53:58.940324,Homme,21,Particulier,Marseille,France,True,4,49753.0,Artisan
350,2023-05-09 08:53:58.940327,Homme,61,Particulier,Nice,France,False,1,66535.0,Cadre
351,2024-06-08 08:53:58.940332,Femme,30,Particulier,Lyon,France,False,1,70668.0,Étudiant
352,2023-08-11 08:53:58.940336,Homme,61,Professionnel,Lille,France,False,1,25668.0,Sans emploi
353,2022-11-03 08:53:58.940341,Femme,70,Professionnel,Nice,France,True,2,56309.0,Sans emploi
354,2024-01-14 08:53:58.940346,Femme,38,Particulier,Paris,France,True,4,44704.0,Artisan
355,2024-05-28 08:53:58.940350,Homme,78,Professionnel,Nantes,France,False,5,64833.0,Sans emploi
356,2022-06-08 08:53:58.940354,Femme,25,Professionnel,Paris,France,False,2,,Commerçant
357,2023-08-02 08:53:58.940359,Homme,41,Particulier,Lyon,France,False,1,57718.0,Retraité
358,2024-11-11 08:53:58.940363,Homme,66,Particulier,Paris,France,False,3,,Étudiant
359,2023-08-04 08:53:58.940366,Femme,73,Particulier,Bordeaux,France,True,11,60303.0,Cadre
360,2023-08-23 08:53:58.940368,Homme,57,Particulier,Marseille,France,False,8,65066.0,Étudiant
361,2022-05-12 08:53:58.940371,Homme,74,Professionnel,Bordeaux,France,False,2,69644.0,Artisan
362,2022-04-09 08:53:58.940373,Homme,71,Particulier,Lyon,France,False,2,,Cadre
363,2022-05-07 08:53:58.940376,Femme,48,Professionnel,Nice,France,False,4,71970.0,Artisan
364,2024-01-21 08:53:58.940379,Homme,57,Particulier,Paris,France,False,4,20215.0,Inconnu
365,2024-03-13 08:53:58.940381,Homme,23,Professionnel,Paris,France,False,4,,Commerçant
366,2022-12-29 08:53:58.940384,Femme,30,Particulier,Bordeaux,France,False,2,29014.0,Inconnu
367,2022-03-01 08:53:58.940386,Femme,63,Particulier,Marseille,France,False,5,,Commerçant
368,2022-11-07 08:53:58.940390,Femme,42,Particulier,Lyon,France,True,1,46585.0,Retraité
369,2023-12-03 08:53:58.940394,Femme,77,Professionnel,Bordeaux,France,False,2,34619.0,Commerçant
370,2023-12-30 08:53:58.940399,Femme,60,Particulier,Paris,France,False,1,47818.0,Commerçant
371,2024-10-10 08:53:58.940403,Homme,30,Particulier,Paris,France,False,1,63056.0,Cadre
372,2022-10-20 08:53:58.940407,Femme,52,Particulier,Paris,France,False,3,50184.0,Cadre
373,2022-09-29 08:53:58.940411,Femme,79,Professionnel,Paris,France,False,3,20083.0,Cadre
374,2024-04-12 08:53:58.940415,Homme,60,Particulier,Nice,France,False,1,,Artisan
375,2024-05-12 08:53:58.940420,Homme,19,Particulier,Bordeaux,France,False,2,50442.0,Sans emploi
376,2022-11-06 08:53:58.940424,Homme,34,Particulier,Paris,France,True,4,55684.0,Artisan
377,2022-10-18 08:53:58.940428,Femme,41,Particulier,Nice,France,True,1,54322.0,Cadre
378,2024-03-19 08:53:58.940430,Homme,68,Particulier,Lyon,France,True,5,46748.0,Cadre
379,2023-12-20 08:53:58.940433,Femme,52,Particulier,Strasbourg,France,False,2,61149.0,Inconnu
380,2022-04-06 08:53:58.940435,Homme,42,Professionnel,Nice,France,False,4,79788.0,Étudiant
381,2022-12-15 08:53:58.940438,Homme,33,Particulier,Lille,France,False,1,,Retraité
382,2023-06-14 08:53:58.940441,Femme,40,Professionnel,Lyon,France,True,2,37340.0,Retraité
383,2024-07-22 08:53:58.940444,Homme,78,Particulier,Nantes,France,False,8,69233.0,Retraité
384,2023-10-20 08:53:58.940449,Homme,46,Professionnel,Marseille,France,False,3,32693.0,Commerçant
385,2024-10-15 08:53:58.940453,Homme,21,Particulier,Paris,France,False,1,48727.0,Sans emploi
386,2023-07-03 08:53:58.940457,Homme,42,Professionnel,Paris,France,False,1,66575.0,Cadre
387,2023-01-02 08:53:58.940462,Femme,49,Particulier,Lyon,France,True,1,24870.0,Sans emploi
388,2025-01-16 08:53:58.940466,Femme,46,Particulier,Toulouse,France,False,1,39965.0,Commerçant
389,2023-10-25 08:53:58.940470,Femme,19,Particulier,Paris,France,True,4,49653.0,Artisan
390,2022-10-13 08:53:58.940475,Homme,55,Particulier,Bordeaux,France,True,6,23751.0,Commerçant
391,2022-08-14 08:53:58.940478,Homme,28,Particulier,Paris,France,False,2,69155.0,Commerçant
392,2022-04-24 08:53:58.940482,Homme,79,Particulier,Nice,France,False,11,26267.0,Artisan
393,2024-09-26 08:53:58.940487,Femme,49,Particulier,Paris,France,False,1,37458.0,Cadre
394,2023-08-14 08:53:58.940492,Homme,72,Professionnel,Marseille,France,False,1,50337.0,Retraité
395,2024-06-01 08:53:58.940497,Homme,22,Particulier,Strasbourg,France,False,1,42661.0,Sans emploi
396,2022-05-16 08:53:58.940501,Femme,31,Particulier,Lille,France,False,6,58081.0,Cadre
397,2024-07-26 08:53:58.940505,Femme,70,Particulier,Nantes,France,False,1,28722.0,Inconnu
398,2023-12-12 08:53:58.940509,Femme,39,Professionnel,Bordeaux,France,False,2,78517.0,Étudiant
399,2024-05-17 08:53:58.940514,Homme,76,Particulier,Lyon,France,True,1,54818.0,Artisan
400,2024-01-22 08:53:58.940517,Femme,29,Particulier,Toulouse,France,False,1,53805.0,Commerçant
401,2022-10-06 08:53:58.940522,Homme,76,Particulier,Lyon,France,True,7,46635.0,Artisan
402,2023-01-10 08:53:58.940528,Homme,34,Particulier,Bordeaux,France,False,4,36963.0,Inconnu
403,2023-05-11 08:53:58.940533,Femme,37,Particulier,Paris,France,False,3,21524.0,Étudiant
404,2023-03-15 08:53:58.940537,Femme,46,Particulier,Paris,France,False,2,50865.0,Artisan
405,2024-07-09 08:53:58.940541,Femme,51,Particulier,Lyon,France,False,2,44998.0,Sans emploi
406,2023-01-21 08:53:58.940545,Femme,19,Particulier,Paris,France,False,4,23755.0,Artisan
407,2024-11-27 08:53:58.940549,Femme,22,Professionnel,Paris,France,False,2,64513.0,Cadre
408,2023-08-04 08:53:58.940554,Homme,24,Particulier,Toulouse,France,False,1,67915.0,Cadre
409,2024-04-16 08:53:58.940559,Femme,19,Particulier,Marseille,France,False,2,,Artisan
410,2023-09-08 08:53:58.940562,Femme,19,Particulier,Nantes,France,True,1,70519.0,Cadre
411,2024-09-19 08:53:58.940565,Femme,52,Professionnel,Marseille,France,False,3,71477.0,Sans emploi
412,2023-07-01 08:53:58.940567,Femme,41,Professionnel,Paris,France,False,2,56678.0,Commerçant
413,2022-03-15 08:53:58.940570,Femme,44,Particulier,Paris,France,False,4,41427.0,Retraité
414,2024-05-04 08:53:58.940572,Femme,71,Particulier,Strasbourg,France,False,2,53941.0,Étudiant
415,2023-09-03 08:53:58.940575,Femme,27,Particulier,Lyon,France,False,2,38177.0,Artisan
416,2023-04-10 08:53:58.940577,Homme,32,Professionnel,Marseille,France,True,1,63202.0,Cadre
417,2024-05-15 08:53:58.940580,Femme,46,Professionnel,Paris,France,True,3,21054.0,Cadre
418,2023-09-09 08:53:58.940582,Femme,41,Professionnel,Marseille,France,False,2,56300.0,Artisan
419,2024-03-16 08:53:58.940585,Homme,53,Particulier,Nantes,France,False,4,70044.0,Inconnu
420,2022-11-23 08:53:58.940587,Femme,31,Particulier,Nantes,France,False,4,,Artisan
421,2022-12-10 08:53:58.940590,Femme,22,Professionnel,Paris,France,True,1,34520.0,Retraité
422,2022-09-21 08:53:58.940592,Femme,29,Particulier,Nice,France,True,1,49455.0,Cadre
423,2024-11-12 08:53:58.940595,Femme,56,Particulier,Lyon,France,False,2,42294.0,Étudiant
424,2024-07-21 08:53:58.940598,Homme,69,Particulier,Toulouse,France,False,3,,Artisan
425,2024-12-11 08:53:58.940600,Homme,66,Professionnel,Toulouse,France,False,3,23212.0,Inconnu
426,2024-07-08 08:53:58.940602,Homme,18,Particulier,Nice,France,False,1,50924.0,Commerçant
427,2023-01-06 08:53:58.940605,Femme,78,Professionnel,Paris,France,False,6,76657.0,Cadre
428,2024-08-17 08:53:58.940608,Femme,61,Particulier,Marseille,France,False,14,37295.0,Cadre
429,2024-11-02 08:53:58.940612,Femme,73,Particulier,Paris,France,True,3,68872.0,Sans emploi
430,2022-07-30 08:53:58.940616,Femme,33,Professionnel,Marseille,France,False,1,52503.0,Artisan
431,2022-10-11 08:53:58.940621,Homme,42,Particulier,Marseille,France,False,3,46281.0,Artisan
432,2023-08-21 08:53:58.940625,Femme,40,Particulier,Bordeaux,France,False,3,74058.0,Cadre
433,2022-08-01 08:53:58.940629,Femme,48,Particulier,Lyon,France,True,1,70279.0,Commerçant
434,2024-11-23 08:53:58.940633,Femme,30,Professionnel,Lyon,France,False,3,29333.0,Cadre
435,2022-12-21 08:53:58.940638,Homme,53,Professionnel,Bordeaux,France,False,1,59842.0,Cadre
436,2025-01-23 08:53:58.940643,Femme,29,Professionnel,Strasbourg,France,False,2,,Artisan
437,2023-06-12 08:53:58.940647,Homme,55,Particulier,Nice,France,False,5,31614.0,Étudiant
438,2025-01-06 08:53:58.940651,Homme,53,Particulier,Paris,France,True,3,22450.0,Cadre
439,2022-12-26 08:53:58.940655,Homme,47,Professionnel,Nantes,France,True,1,76452.0,Sans emploi
440,2024-01-12 08:53:58.940659,Homme,23,Professionnel,Paris,France,False,1,73677.0,Étudiant
441,2024-04-17 08:53:58.940664,Homme,31,Particulier,Paris,France,False,1,32063.0,Commerçant
442,2023-08-03 08:53:58.940668,Femme,44,Professionnel,Toulouse,France,True,2,35842.0,Cadre
443,2024-09-10 08:53:58.940672,Homme,32,Particulier,Lyon,France,False,4,24252.0,Retraité
444,2022-04-08 08:53:58.940677,Femme,19,Particulier,Bordeaux,France,False,4,50451.0,Retraité
445,2022-07-17 08:53:58.940681,Femme,27,Professionnel,Lille,France,False,3,61916.0,Inconnu
446,2022-02-28 08:53:58.940685,Homme,38,Particulier,Lyon,France,False,4,,Étudiant
447,2022-09-24 08:53:58.940690,Homme,30,Particulier,Nice,France,False,3,73951.0,Commerçant
448,2023-05-15 08:53:58.940694,Femme,71,Professionnel,Nantes,France,True,3,,Commerçant
449,2022-04-28 08:53:58.940696,Femme,77,Professionnel,Paris,France,True,3,26097.0,Cadre
450,2022-05-02 08:53:58.940699,Homme,60,Professionnel,Lyon,France,True,2,77536.0,Commerçant
451,2022-07-29 08:53:58.940701,Femme,20,Particulier,Paris,France,True,4,52137.0,Artisan
452,2024-01-14 08:53:58.940704,Femme,70,Particulier,Marseille,France,False,4,64438.0,Sans emploi
453,2022-07-20 08:53:58.940706,Homme,39,Particulier,Paris,France,False,3,37218.0,Étudiant
454,2023-10-25 08:53:58.940709,Femme,27,Particulier,Nantes,France,False,12,74041.0,Cadre
455,2023-06-10 08:53:58.940712,Homme,25,Professionnel,Marseille,France,True,3,59387.0,Inconnu
456,2023-06-08 08:53:58.940714,Femme,60,Particulier,Nantes,France,False,1,79232.0,Étudiant
457,2023-01-18 08:53:58.940717,Femme,54,Professionnel,Nantes,France,False,2,48855.0,Artisan
458,2022-05-17 08:53:58.940721,Femme,70,Particulier,Nice,France,False,2,73143.0,Retraité
459,2022-04-19 08:53:58.940723,Homme,37,Particulier,Marseille,France,False,3,21267.0,Retraité
460,2023-07-15 08:53:58.940726,Homme,41,Particulier,Strasbourg,France,False,3,70857.0,Artisan
461,2022-05-18 08:53:58.940729,Homme,74,Professionnel,Lille,France,False,3,23108.0,Retraité
462,2022-04-04 08:53:58.940731,Homme,52,Particulier,Toulouse,France,True,1,32926.0,Commerçant
463,2022-11-09 08:53:58.940734,Femme,61,Particulier,Lille,France,False,3,55636.0,Cadre
464,2022-11-29 08:53:58.940736,Femme,31,Particulier,Paris,France,False,3,,Artisan
465,2024-10-18 08:53:58.940739,Femme,33,Professionnel,Paris,France,False,3,58669.0,Cadre
466,2023-05-13 08:53:58.940741,Femme,43,Particulier,Toulouse,France,False,5,62632.0,Cadre
467,2022-12-21 08:53:58.940743,Femme,66,Particulier,Paris,France,False,5,61427.0,Cadre
468,2024-06-24 08:53:58.940746,Homme,30,Professionnel,Marseille,France,False,2,,Cadre
469,2023-04-10 08:53:58.940748,Homme,37,Particulier,Paris,France,True,2,70987.0,Sans emploi
470,2023-10-26 08:53:58.940751,Homme,58,Particulier,Lille,France,False,2,,Cadre
471,2022-06-25 08:53:58.940754,Homme,35,Particulier,Lyon,France,False,2,40624.0,Commerçant
472,2024-06-18 08:53:58.940756,Homme,35,Particulier,Nice,France,True,4,53873.0,Cadre
473,2022-07-02 08:53:58.940758,Homme,38,Particulier,Strasbourg,France,False,3,56725.0,Cadre
474,2024-03-09 08:53:58.940761,Femme,33,Particulier,Nice,France,True,1,49572.0,Étudiant
475,2023-04-20 08:53:58.940764,Homme,49,Particulier,Toulouse,France,False,4,41798.0,Commerçant
476,2023-04-25 08:53:58.940768,Femme,75,Particulier,Nice,France,False,4,78946.0,Commerçant
477,2023-08-30 08:53:58.940772,Homme,59,Particulier,Nice,France,False,5,66716.0,Cadre
478,2022-10-01 08:53:58.940776,Femme,69,Particulier,Bordeaux,France,False,6,76433.0,Inconnu
479,2023-06-14 08:53:58.940784,Femme,46,Particulier,Nice,France,False,2,75429.0,Étudiant
480,2024-05-27 08:53:58.940789,Homme,69,Particulier,Bordeaux,France,False,1,43485.0,Retraité
481,2023-05-02 08:53:58.940793,Homme,75,Professionnel,Lyon,France,False,1,,Étudiant
482,2022-04-19 08:53:58.940796,Homme,56,Professionnel,Paris,France,False,4,54589.0,Inconnu
483,2023-10-04 08:53:58.940799,Femme,64,Particulier,Paris,France,True,3,,Commerçant
484,2023-08-08 08:53:58.940801,Homme,44,Particulier,Toulouse,France,False,1,54535.0,Inconnu
485,2023-07-16 08:53:58.940804,Homme,27,Professionnel,Bordeaux,France,False,1,,Inconnu
486,2023-10-23 08:53:58.940806,Homme,78,Particulier,Lille,France,False,2,64533.0,Artisan
487,2024-11-15 08:53:58.940809,Femme,37,Professionnel,Toulouse,France,False,4,54426.0,Commerçant
488,2023-01-12 08:53:58.940811,Femme,31,Particulier,Nantes,France,False,1,27497.0,Cadre
489,2024-10-22 08:53:58.940814,Homme,73,Particulier,Marseille,France,True,1,46787.0,Inconnu
490,2022-12-20 08:53:58.940816,Femme,34,Particulier,Strasbourg,France,True,3,64534.0,Artisan
491,2023-07-01 08:53:58.940819,Homme,74,Particulier,Lyon,France,True,10,28704.0,Inconnu
492,2022-12-18 08:53:58.940821,Homme,56,Particulier,Toulouse,France,False,1,21760.0,Artisan
493,2024-05-26 08:53:58.940824,Homme,18,Particulier,Nice,France,False,2,37503.0,Étudiant
494,2024-08-14 08:53:58.940826,Femme,62,Particulier,Nantes,France,False,2,28584.0,Commerçant
495,2022-11-22 08:53:58.940829,Femme,44,Particulier,Lille,France,True,2,49329.0,Commerçant
