location_id,client_id,date_location,duree_location,type_vehicule,type_carburant,lieu_location,kilométrage,prix_total,remise_appliquee,programme_fidelite_utilise,premiere_location,paiement_id,date_paiement,montant_paye,type_paiement,statut_paiement,remise_appliquée_en_%
198,2962,2024-11-08,26,Berline,Essence,Centre-ville,895.0,2443.47,False,True,False,198,2024-11-06,2443.47,Carte bancaire,Réussi,
199,1104,2024-09-07,16,Berline,Hybride,Gare,264.0,1812.45,False,False,True,199,2024-09-06,1812.45,Carte bancaire,Réussi,
200,2128,2024-12-17,17,Utilitaire,Diesel,Gare,720.0,964.64,False,True,True,200,2024-12-17,964.64,Carte bancaire,Réussi,
201,2315,2024-10-06,28,Citadine,Essence,Aéroport,895.0,3117.87,False,False,False,201,2024-10-06,3117.87,PayPal,Réussi,
202,661,2024-10-07,3,Citadine,Essence,Centre-ville,821.0,103.18,False,False,False,202,2024-10-06,103.18,Carte bancaire,Réussi,
203,362,2024-12-21,12,SUV,Hybride,Gare,558.0,360.73,False,False,False,203,2024-12-19,360.73,Carte bancaire,Réussi,
204,3262,2024-04-29,26,Utilitaire,Essence,Aéroport,458.0,1043.85,False,False,False,204,2024-04-29,1043.85,Carte bancaire,Réussi,
205,2053,2024-09-02,17,Berline,Essence,Centre-ville,607.0,1086.44,False,False,False,205,2024-09-01,1086.44,Carte bancaire,Réussi,
206,4106,2024-11-18,25,Berline,Diesel,Gare,934.0,2162.76,False,False,True,206,2024-11-17,2162.76,Carte bancaire,Réussi,
207,2980,2024-10-08,28,Citadine,Diesel,Aéroport,670.0,901.64,False,False,True,207,2024-10-06,901.64,Carte bancaire,Réussi,
208,3402,2024-12-28,15,Citadine,Essence,Aéroport,411.0,1277.85,False,True,False,208,2024-12-26,1277.85,Carte bancaire,Réussi,
209,3422,2024-05-09,20,Utilitaire,Hybride,Centre-ville,231.0,2309.6,False,False,False,209,2024-05-08,2309.6,Carte bancaire,Réussi,
210,3247,2024-10-16,26,SUV,Hybride,Aéroport,848.0,2170.65,False,True,False,210,2024-10-15,2170.65,Virement,Réussi,
211,98,2024-07-27,11,Citadine,Essence,Centre-ville,,1062.47,False,False,False,211,2024-07-27,1062.47,Carte bancaire,Réussi,
212,269,2024-06-14,11,SUV,Diesel,Aéroport,951.0,902.44,False,False,True,212,2024-06-12,902.44,Carte bancaire,Réussi,
213,2566,2024-10-16,22,Citadine,Diesel,Gare,,1097.83,True,False,False,213,2024-10-15,1097.83,PayPal,Réussi,14.0
214,824,2024-12-01,13,Citadine,Hybride,Aéroport,,612.68,False,False,True,214,2024-11-30,612.68,Carte bancaire,Réussi,
215,4463,2025-01-28,4,Citadine,Essence,Aéroport,508.0,438.33,False,False,False,215,2025-01-26,438.33,Carte bancaire,Réussi,
216,3476,2024-08-11,17,Citadine,Hybride,Aéroport,558.0,739.6,False,True,False,216,2024-08-09,739.6,Carte bancaire,Réussi,
217,4416,2024-11-06,28,Citadine,Diesel,Centre-ville,74.0,2587.44,False,False,False,217,2024-11-05,2587.44,Carte bancaire,Réussi,
218,1889,2024-08-08,1,Citadine,Diesel,Centre-ville,176.0,69.87,False,True,True,218,2024-08-07,69.87,Carte bancaire,Réussi,
219,3111,2024-12-06,26,Utilitaire,Diesel,Aéroport,304.0,1334.44,False,True,False,219,2024-12-05,1334.44,PayPal,Réussi,
220,2419,2024-04-12,20,Citadine,Diesel,Aéroport,,1317.78,True,False,False,220,2024-04-10,1317.78,PayPal,Réussi,9.0
221,2979,2024-04-10,10,SUV,Essence,Aéroport,244.0,817.76,False,False,True,221,2024-04-08,817.76,PayPal,Réussi,
222,4569,2024-03-12,12,Berline,Diesel,Aéroport,636.0,861.41,False,True,True,222,2024-03-12,861.41,Carte bancaire,Réussi,
223,4153,2024-03-26,19,SUV,Diesel,Gare,518.0,1397.23,False,False,False,223,2024-03-24,1397.23,PayPal,Réussi,
224,84,2024-04-05,21,Citadine,Essence,Centre-ville,802.0,838.94,False,True,False,224,2024-04-04,838.94,PayPal,Réussi,
225,673,2024-10-29,5,Citadine,Essence,Centre-ville,832.0,240.36,False,False,True,225,2024-10-27,240.36,PayPal,Réussi,
226,2902,2024-06-24,26,SUV,Diesel,Centre-ville,722.0,1008.7,False,False,False,226,2024-06-22,1008.7,PayPal,Réussi,
227,983,2024-05-27,30,SUV,Essence,Aéroport,902.0,2846.12,False,False,False,227,2024-05-26,2846.12,PayPal,Réussi,
228,3235,2024-12-07,3,SUV,Électrique,Aéroport,463.0,115.34,False,False,True,228,2024-12-07,115.34,Carte bancaire,Réussi,
229,3346,2024-06-29,19,Citadine,Diesel,Aéroport,485.0,1028.53,False,False,False,229,2024-06-29,1028.53,PayPal,Réussi,
230,4589,2024-09-17,1,Citadine,Essence,Gare,530.0,46.48,False,True,False,230,2024-09-16,46.48,Carte bancaire,Réussi,
231,600,2025-01-15,18,Citadine,Hybride,Aéroport,,1029.21,True,False,False,231,2025-01-13,1029.21,Carte bancaire,Réussi,6.0
232,4431,2024-04-24,1,SUV,Diesel,Aéroport,622.0,55.71,False,True,True,232,2024-04-23,55.71,Carte bancaire,Réussi,
233,3866,2024-06-22,11,SUV,Hybride,Gare,197.0,421.4,False,False,True,233,2024-06-20,421.4,Virement,Réussi,
234,2909,2025-02-19,18,Citadine,Diesel,Aéroport,750.0,560.73,False,True,True,234,2025-02-19,560.73,Virement,Réussi,
235,4714,2024-03-06,3,Citadine,Diesel,Centre-ville,118.0,225.14,False,True,False,235,2024-03-06,225.14,Virement,Réussi,
236,450,2024-05-21,9,Utilitaire,Essence,Gare,588.0,620.1,True,True,False,236,2024-05-19,620.1,Carte bancaire,Réussi,18.0
237,3926,2024-10-08,7,SUV,Diesel,Gare,881.0,336.26,False,False,True,237,2024-10-07,336.26,Carte bancaire,Réussi,
238,4916,2024-07-13,14,Citadine,Essence,Aéroport,992.0,426.2,False,False,False,238,2024-07-12,426.2,Virement,Réussi,
239,689,2025-01-05,2,Berline,Hybride,Aéroport,535.0,101.29,False,True,False,239,2025-01-05,101.29,Carte bancaire,Réussi,
240,2861,2024-06-15,14,SUV,Diesel,Aéroport,250.0,901.12,False,False,False,240,2024-06-15,901.12,PayPal,Réussi,
241,1570,2024-05-29,26,Citadine,Essence,Gare,607.0,2457.94,False,False,False,241,2024-05-29,2457.94,Carte bancaire,Réussi,
242,483,2024-11-17,2,Citadine,Hybride,Centre-ville,,168.24,False,True,False,242,2024-11-15,168.24,Carte bancaire,Réussi,
243,1312,2024-06-21,23,Utilitaire,Hybride,Aéroport,135.0,1444.74,True,False,True,243,2024-06-21,1444.74,Carte bancaire,Réussi,25.0
244,462,2024-05-06,23,Citadine,Hybride,Gare,935.0,2192.2,False,True,True,244,2024-05-05,2192.2,Carte bancaire,Réussi,
245,4899,2025-02-03,22,Citadine,Essence,Gare,663.0,2022.06,False,True,True,245,2025-02-02,2022.06,Carte bancaire,Réussi,
246,3917,2024-03-30,9,Citadine,Hybride,Aéroport,72.0,691.71,True,True,False,246,2024-03-30,691.71,Carte bancaire,Réussi,11.0
247,3665,2024-02-27,16,Citadine,Hybride,Centre-ville,244.0,1688.15,True,False,True,247,2024-02-26,1688.15,PayPal,Réussi,21.0
248,1947,2024-08-01,21,SUV,Diesel,Aéroport,366.0,1222.21,False,False,False,248,2024-07-30,1222.21,Virement,Réussi,
249,4490,2025-01-21,11,Citadine,Essence,Aéroport,245.0,1242.95,False,False,True,249,2025-01-21,1242.95,Carte bancaire,Réussi,
250,525,2024-11-13,20,SUV,Diesel,Gare,104.0,2109.26,False,False,True,250,2024-11-13,2109.26,Carte bancaire,Réussi,
251,4149,2024-08-24,3,Berline,Diesel,Aéroport,499.0,293.03,False,True,True,251,2024-08-23,293.03,PayPal,Réussi,
252,1577,2025-01-13,29,SUV,Diesel,Aéroport,229.0,1868.05,True,False,True,252,2025-01-12,1868.05,Virement,Réussi,8.0
253,3075,2024-06-24,18,Citadine,Hybride,Aéroport,286.0,738.92,False,False,True,253,2024-06-22,738.92,Virement,Réussi,
254,4755,2024-07-23,15,Berline,Essence,Gare,110.0,893.47,False,False,True,254,2024-07-21,893.47,PayPal,Réussi,
255,1533,2024-10-31,30,Citadine,Diesel,Gare,178.0,3282.24,False,False,False,255,2024-10-31,3282.24,Carte bancaire,Réussi,
256,2220,2024-04-06,15,Citadine,Diesel,Centre-ville,731.0,452.67,False,True,True,256,2024-04-05,452.67,PayPal,Réussi,
257,2526,2024-10-17,14,Utilitaire,Essence,Aéroport,902.0,1601.28,False,False,True,257,2024-10-15,1601.28,Carte bancaire,Réussi,
258,4287,2024-11-29,8,Citadine,Diesel,Centre-ville,757.0,431.05,False,False,True,258,2024-11-28,431.05,Virement,Réussi,
259,3111,2025-02-12,19,Citadine,Essence,Aéroport,456.0,1323.85,False,True,False,259,2025-02-11,1323.85,Carte bancaire,Réussi,
260,2799,2024-06-09,7,SUV,Essence,Aéroport,442.0,488.59,False,False,False,260,2024-06-08,488.59,PayPal,Réussi,
261,4283,2024-12-29,3,SUV,Essence,Gare,148.0,267.69,False,False,False,261,2024-12-27,267.69,Carte bancaire,Réussi,
262,4815,2024-09-10,22,SUV,Hybride,Gare,246.0,2284.08,False,False,False,262,2024-09-08,2284.08,Virement,Réussi,
263,4782,2025-02-15,19,Citadine,Essence,Gare,638.0,1953.86,False,True,True,263,2025-02-13,1953.86,Carte bancaire,Réussi,
264,4527,2024-04-02,3,SUV,Hybride,Centre-ville,233.0,92.01,False,False,False,264,2024-04-02,92.01,Carte bancaire,Réussi,
265,4893,2024-12-16,2,SUV,Hybride,Gare,204.0,86.73,False,False,False,265,2024-12-15,86.73,Virement,Réussi,
266,2184,2024-08-22,5,Berline,Électrique,Centre-ville,,554.79,False,True,True,266,2024-08-22,554.79,Carte bancaire,Réussi,
267,2531,2024-08-20,10,SUV,Essence,Aéroport,851.0,718.4,False,False,True,267,2024-08-19,718.4,Carte bancaire,Réussi,
268,164,2024-06-22,28,Berline,Essence,Gare,,926.57,True,False,False,268,2024-06-20,926.57,Carte bancaire,Réussi,7.0
269,2967,2024-04-28,13,Citadine,Hybride,Centre-ville,596.0,771.47,False,False,False,269,2024-04-27,771.47,Carte bancaire,Réussi,
270,86,2024-05-25,1,SUV,Essence,Aéroport,865.0,107.11,False,True,False,270,2024-05-25,107.11,Carte bancaire,Réussi,
271,3744,2024-10-27,11,Citadine,Hybride,Centre-ville,930.0,725.45,False,False,False,271,2024-10-25,725.45,Carte bancaire,Réussi,
272,2982,2024-07-25,19,Utilitaire,Diesel,Aéroport,811.0,1779.06,False,False,False,272,2024-07-23,1779.06,PayPal,Réussi,
273,11,2024-10-06,21,SUV,Essence,Centre-ville,89.0,985.04,False,False,False,273,2024-10-05,985.04,Carte bancaire,Réussi,
274,548,2025-02-13,18,Citadine,Essence,Aéroport,975.0,2068.91,False,False,True,274,2025-02-11,2068.91,PayPal,Réussi,
275,3721,2024-11-28,29,Berline,Diesel,Centre-ville,71.0,2230.62,False,False,True,275,2024-11-26,2230.62,Carte bancaire,Échoué,
276,292,2024-12-11,8,SUV,Essence,Gare,716.0,768.79,False,True,False,276,2024-12-09,768.79,Carte bancaire,Réussi,
277,4037,2024-05-17,17,SUV,Électrique,Aéroport,781.0,1845.84,True,False,True,277,2024-05-17,1845.84,Carte bancaire,Réussi,16.0
278,4798,2024-12-10,7,Utilitaire,Diesel,Gare,269.0,430.13,False,False,False,278,2024-12-10,430.13,Carte bancaire,Réussi,
279,4067,2024-11-08,9,SUV,Essence,Aéroport,181.0,362.33,True,False,False,279,2024-11-08,362.33,Virement,Réussi,27.0
280,477,2024-12-31,22,SUV,Essence,Aéroport,385.0,775.18,False,False,False,280,2024-12-29,775.18,Carte bancaire,Réussi,
281,2012,2024-06-15,27,Berline,Hybride,Centre-ville,104.0,2944.0,False,True,False,281,2024-06-14,2944.0,Carte bancaire,Réussi,
282,3453,2025-01-12,10,Citadine,Essence,Aéroport,642.0,368.3,False,False,True,282,2025-01-12,368.3,Carte bancaire,Réussi,
283,2025,2024-03-08,20,SUV,Essence,Aéroport,358.0,1542.19,True,True,True,283,2024-03-06,1542.19,Carte bancaire,Réussi,11.0
284,1589,2024-07-10,18,Citadine,Hybride,Aéroport,935.0,1174.93,False,False,False,284,2024-07-09,1174.93,Carte bancaire,Réussi,
285,790,2024-12-27,3,SUV,Hybride,Centre-ville,285.0,228.8,True,False,False,285,2024-12-27,228.8,Carte bancaire,Réussi,18.0
286,3053,2024-07-03,17,Citadine,Hybride,Aéroport,549.0,542.23,False,False,True,286,2024-07-03,542.23,Carte bancaire,Réussi,
287,2140,2024-02-29,7,Utilitaire,Diesel,Centre-ville,815.0,399.31,False,False,False,287,2024-02-27,399.31,PayPal,Réussi,
288,1006,2024-09-06,25,Citadine,Hybride,Aéroport,917.0,939.85,False,False,False,288,2024-09-06,939.85,Carte bancaire,Réussi,
289,595,2025-01-24,26,Berline,Diesel,Centre-ville,776.0,2943.03,False,True,True,289,2025-01-22,2943.03,Virement,Réussi,
290,3372,2024-03-30,14,SUV,Diesel,Aéroport,444.0,1435.76,False,False,False,290,2024-03-30,1435.76,PayPal,Réussi,
291,1993,2024-11-30,10,Berline,Hybride,Gare,228.0,1093.06,False,False,False,291,2024-11-30,1093.06,Virement,Réussi,
292,4927,2024-03-19,3,Citadine,Hybride,Aéroport,314.0,248.71,False,False,False,292,2024-03-18,248.71,PayPal,Réussi,
293,4122,2024-03-06,20,Citadine,Diesel,Gare,498.0,1001.32,False,False,True,293,2024-03-04,1001.32,Carte bancaire,Réussi,
294,3018,2024-09-30,14,Berline,Diesel,Centre-ville,491.0,628.86,False,True,True,294,2024-09-30,628.86,Carte bancaire,Réussi,
295,4270,2024-11-23,22,Utilitaire,Essence,Centre-ville,888.0,664.63,False,False,True,295,2024-11-21,664.63,Carte bancaire,Réussi,
296,1143,2024-11-26,1,Utilitaire,Diesel,Centre-ville,915.0,110.79,True,False,False,296,2024-11-25,110.79,Carte bancaire,Réussi,7.0
297,4343,2024-04-26,10,Berline,Électrique,Aéroport,948.0,510.76,False,True,False,297,2024-04-24,510.76,Carte bancaire,Réussi,
298,1306,2024-04-26,15,Berline,Essence,Centre-ville,657.0,1725.34,False,False,False,298,2024-04-25,1725.34,PayPal,Réussi,
299,1029,2024-08-05,27,Berline,Hybride,Aéroport,80.0,2903.38,False,False,False,299,2024-08-05,2903.38,PayPal,Échoué,
300,2016,2025-02-07,30,Citadine,Hybride,Aéroport,,2033.77,False,True,False,300,2025-02-06,2033.77,Carte bancaire,Réussi,
301,4980,2024-09-19,1,Citadine,Électrique,Centre-ville,698.0,77.56,False,False,False,301,2024-09-18,77.56,Carte bancaire,Réussi,
302,2093,2024-11-15,23,Utilitaire,Hybride,Aéroport,954.0,2259.77,False,False,False,302,2024-11-15,2259.77,Carte bancaire,Réussi,
303,922,2024-09-18,12,Utilitaire,Hybride,Aéroport,690.0,765.38,False,True,False,303,2024-09-16,765.38,Carte bancaire,Réussi,
304,3038,2024-06-09,5,Berline,Essence,Aéroport,218.0,177.65,True,False,False,304,2024-06-07,177.65,Carte bancaire,Réussi,14.0
305,3581,2024-07-05,19,Utilitaire,Essence,Aéroport,313.0,609.43,False,False,False,305,2024-07-05,609.43,Carte bancaire,Réussi,
306,1444,2024-08-14,28,SUV,Électrique,Aéroport,646.0,3035.33,False,False,False,306,2024-08-12,3035.33,Carte bancaire,Réussi,
307,3274,2024-06-09,17,SUV,Essence,Centre-ville,86.0,2008.81,False,False,True,307,2024-06-09,2008.81,Carte bancaire,Réussi,
308,1961,2025-01-09,15,Citadine,Diesel,Centre-ville,276.0,1673.99,False,True,False,308,2025-01-08,1673.99,Carte bancaire,Réussi,
309,2472,2024-03-17,7,Citadine,Essence,Centre-ville,632.0,612.2,True,False,False,309,2024-03-17,612.2,Carte bancaire,Réussi,22.0
310,3871,2024-09-10,15,Citadine,Essence,Gare,392.0,750.18,True,False,True,310,2024-09-09,750.18,Carte bancaire,Réussi,19.0
311,4747,2025-01-14,23,SUV,Diesel,Centre-ville,960.0,2701.01,False,False,True,311,2025-01-13,2701.01,PayPal,Réussi,
312,4911,2024-05-02,3,SUV,Diesel,Gare,312.0,293.17,False,False,True,312,2024-05-02,293.17,Carte bancaire,Réussi,
313,1247,2024-03-14,20,SUV,Diesel,Aéroport,120.0,1217.86,False,True,False,313,2024-03-12,1217.86,Carte bancaire,Réussi,
314,4671,2024-02-29,3,SUV,Électrique,Centre-ville,959.0,215.18,False,False,False,314,2024-02-27,215.18,Carte bancaire,Réussi,
315,2225,2024-03-24,11,Citadine,Essence,Gare,715.0,1302.95,False,False,False,315,,1302.95,Virement,Réussi,
316,3081,2024-03-25,17,Citadine,Essence,Aéroport,171.0,1014.51,False,False,False,316,2024-03-25,1014.51,PayPal,Échoué,
317,4143,2024-12-25,23,SUV,Diesel,Aéroport,649.0,1280.86,False,True,False,317,2024-12-23,1280.86,Carte bancaire,Réussi,
318,1923,2024-08-26,29,Citadine,Hybride,Gare,910.0,2957.05,False,True,False,318,2024-08-25,2957.05,Carte bancaire,Réussi,
319,4797,2024-04-11,12,Utilitaire,Essence,Gare,927.0,1111.19,False,True,False,319,2024-04-09,1111.19,Carte bancaire,Réussi,
320,849,2024-04-03,10,Berline,Électrique,Gare,517.0,819.85,False,True,True,320,2024-04-01,819.85,Carte bancaire,Réussi,
321,2444,2024-06-03,28,SUV,Essence,Aéroport,824.0,1253.69,False,True,True,321,2024-06-01,1253.69,Carte bancaire,Réussi,
322,867,2024-06-30,22,Citadine,Essence,Gare,51.0,2549.59,False,False,False,322,2024-06-30,2549.59,Virement,Réussi,
323,1698,2024-07-25,14,Citadine,Essence,Centre-ville,228.0,539.29,False,False,False,323,2024-07-23,539.29,PayPal,Réussi,
324,1426,2024-08-19,8,Berline,Diesel,Aéroport,,584.12,False,True,True,324,2024-08-17,584.12,Carte bancaire,Réussi,
325,3219,2024-12-03,12,Berline,Essence,Aéroport,220.0,401.19,False,False,False,325,2024-12-02,401.19,PayPal,Réussi,
326,3879,2024-07-29,19,SUV,Hybride,Gare,988.0,1474.8,False,False,False,326,2024-07-27,1474.8,Carte bancaire,Réussi,
327,3310,2024-05-26,17,Citadine,Essence,Centre-ville,235.0,542.62,False,False,False,327,2024-05-25,542.62,Carte bancaire,Réussi,
328,2327,2024-05-17,8,Berline,Hybride,Aéroport,702.0,822.62,False,False,False,328,2024-05-16,822.62,Carte bancaire,Réussi,
329,1452,2024-08-22,6,Citadine,Hybride,Aéroport,292.0,237.15,False,False,False,329,2024-08-22,237.15,Carte bancaire,Réussi,
330,212,2024-03-14,11,Citadine,Diesel,Centre-ville,,1178.76,False,True,True,330,2024-03-13,1178.76,Carte bancaire,Réussi,
331,3774,2024-11-28,16,Utilitaire,Hybride,Aéroport,756.0,559.29,False,False,False,331,2024-11-26,559.29,Carte bancaire,Réussi,
332,2412,2024-04-06,14,Berline,Essence,Gare,477.0,1484.62,False,False,False,332,2024-04-06,1484.62,Virement,Réussi,
333,3850,2024-12-16,9,Citadine,Hybride,Gare,902.0,730.19,False,False,False,333,2024-12-14,730.19,Carte bancaire,Réussi,
334,2774,2025-02-21,16,Citadine,Diesel,Aéroport,903.0,1241.74,False,False,False,334,2025-02-19,1241.74,Carte bancaire,Réussi,
335,1725,2024-09-20,2,Berline,Diesel,Centre-ville,123.0,199.7,False,True,False,335,2024-09-18,199.7,Carte bancaire,Réussi,
336,3202,2024-12-24,22,SUV,Diesel,Gare,252.0,1844.43,False,True,True,336,2024-12-22,1844.43,Carte bancaire,Réussi,
337,184,2024-09-11,27,Utilitaire,Essence,Gare,,1707.75,False,False,False,337,2024-09-09,1707.75,PayPal,Réussi,
338,1586,2024-08-21,1,Citadine,Électrique,Aéroport,338.0,109.86,False,True,False,338,2024-08-20,109.86,Carte bancaire,Réussi,
339,4760,2024-07-22,20,Berline,Essence,Gare,321.0,1508.12,True,False,False,339,2024-07-21,1508.12,PayPal,Réussi,11.0
340,3561,2025-02-16,14,Berline,Diesel,Centre-ville,588.0,1489.47,False,True,False,340,,1489.47,Carte bancaire,Réussi,
341,1935,2024-10-12,15,Utilitaire,Essence,Aéroport,840.0,1142.37,False,False,False,341,2024-10-10,1142.37,Carte bancaire,Réussi,
342,1139,2024-08-09,6,SUV,Diesel,Gare,128.0,565.68,False,False,False,342,2024-08-09,565.68,Carte bancaire,Réussi,
343,1348,2024-08-20,5,SUV,Hybride,Centre-ville,629.0,266.18,False,False,False,343,2024-08-19,266.18,PayPal,Réussi,
344,4696,2024-11-29,4,SUV,Essence,Aéroport,416.0,173.36,False,True,True,344,2024-11-27,173.36,Carte bancaire,Réussi,
345,4489,2024-05-02,22,SUV,Hybride,Gare,895.0,1634.27,False,True,False,345,2024-05-01,1634.27,Carte bancaire,Réussi,
346,2806,2025-02-11,19,Berline,Diesel,Aéroport,415.0,1193.88,False,False,False,346,2025-02-11,1193.88,Carte bancaire,Réussi,
347,235,2025-01-26,15,Citadine,Diesel,Gare,854.0,994.64,False,False,True,347,2025-01-25,994.64,PayPal,Réussi,
348,2599,2024-06-11,23,Citadine,Essence,Gare,843.0,1045.0,False,False,False,348,2024-06-11,1045.0,Carte bancaire,Réussi,
349,2103,2024-05-26,10,Berline,Essence,Aéroport,762.0,452.51,False,False,True,349,2024-05-25,452.51,Carte bancaire,Réussi,
350,4768,2024-03-04,30,Citadine,Diesel,Aéroport,567.0,3033.61,False,False,False,350,2024-03-04,3033.61,PayPal,Réussi,
351,2330,2024-02-29,13,SUV,Diesel,Aéroport,982.0,1113.07,False,False,False,351,2024-02-29,1113.07,Carte bancaire,Réussi,
352,1094,2024-06-05,14,Citadine,Diesel,Aéroport,444.0,1523.17,False,False,False,352,2024-06-04,1523.17,Carte bancaire,Réussi,
353,451,2024-12-18,5,SUV,Électrique,Aéroport,617.0,459.34,False,True,False,353,2024-12-16,459.34,Carte bancaire,Réussi,
354,2888,2024-09-04,27,Utilitaire,Essence,Centre-ville,228.0,2653.33,False,False,False,354,2024-09-03,2653.33,PayPal,Réussi,
355,1887,2024-10-24,3,Berline,Électrique,Gare,102.0,153.76,False,True,False,355,,153.76,Carte bancaire,Réussi,
356,2989,2025-02-11,21,Citadine,Diesel,Centre-ville,119.0,710.66,False,False,False,356,2025-02-11,710.66,Carte bancaire,Échoué,
357,4648,2024-12-24,20,Citadine,Électrique,Gare,,1668.33,False,False,False,357,2024-12-23,1668.33,Carte bancaire,Réussi,
358,1000,2024-12-10,2,Berline,Hybride,Centre-ville,978.0,87.9,True,False,False,358,2024-12-10,87.9,Carte bancaire,Réussi,12.0
359,1896,2024-09-15,11,Berline,Essence,Gare,376.0,672.0,False,True,False,359,2024-09-13,672.0,Carte bancaire,Réussi,
360,3201,2024-03-20,27,Berline,Diesel,Aéroport,118.0,1410.68,False,True,False,360,2024-03-19,1410.68,PayPal,Réussi,
361,3803,2024-05-24,7,Berline,Essence,Gare,565.0,223.95,False,False,False,361,2024-05-23,223.95,Carte bancaire,Réussi,
362,2150,2024-10-07,12,Utilitaire,Diesel,Gare,486.0,1184.18,False,False,False,362,2024-10-05,1184.18,Carte bancaire,Réussi,
363,2878,2024-07-10,5,Citadine,Électrique,Gare,305.0,432.9,False,True,False,363,2024-07-10,432.9,PayPal,Réussi,
364,4773,2024-09-15,8,Berline,Essence,Aéroport,223.0,727.06,True,False,False,364,2024-09-15,727.06,PayPal,Réussi,17.0
365,2402,2024-05-14,14,SUV,Électrique,Gare,149.0,1001.15,False,False,False,365,2024-05-12,1001.15,PayPal,Réussi,
366,188,2024-08-13,19,SUV,Hybride,Gare,852.0,1713.1,False,False,True,366,2024-08-12,1713.1,Carte bancaire,Réussi,
367,1921,2024-11-03,18,Citadine,Diesel,Aéroport,271.0,1841.1,False,False,True,367,2024-11-01,1841.1,Carte bancaire,Réussi,
368,420,2024-11-29,27,Utilitaire,Électrique,Centre-ville,226.0,1617.19,False,False,False,368,2024-11-27,1617.19,Carte bancaire,Réussi,
369,3755,2024-08-21,13,SUV,Diesel,Aéroport,72.0,787.45,False,True,False,369,2024-08-20,787.45,Carte bancaire,Réussi,
