avis_id,client_id,location_id,note,commentaire,date_avis
5242,4822,7245,5,Parfait de A à Z !,2024-04-26
935,686,9536,5,Parfait de A à Z !,2024-04-26
1638,4745,4423,5,Je reviendrai sans hésiter,2024-04-26
2619,1030,2960,5,Excellent service !,2024-04-26
2649,1612,6423,5,Je reviendrai sans hésiter,2024-04-26
5018,1654,8042,5,Je reviendrai sans hésiter,2024-04-27
1959,1928,9649,4,Très bonne expérience,2024-04-27
174,3037,7934,5,Parfait de A à Z !,2024-04-27
4510,38,1930,5,Je reviendrai sans hésiter,2024-04-27
421,4225,747,5,Parfait de A à Z !,2024-04-27
3994,3856,4938,5,,2024-04-27
4486,3912,5835,4,Voiture récente et propre,2024-04-27
3331,1972,3803,2,Problème avec le paiement,2024-04-27
1786,1678,4067,5,Excellent service !,2024-04-27
4745,66,2251,5,Je reviendrai sans hésiter,2024-04-27
5737,1587,9271,5,,2024-04-27
4494,2412,332,4,Personnel serviable,2024-04-27
2929,1370,5057,5,Parfait de A à Z !,2024-04-27
3954,774,7748,5,Excellent service !,2024-04-27
758,3968,4425,5,Je reviendrai sans hésiter,2024-04-28
764,3913,9003,5,Excellent service !,2024-04-28
154,4401,9541,5,,2024-04-28
3338,3182,3937,4,Voiture récente et propre,2024-04-28
1637,2468,4822,5,Excellent service !,2024-04-28
3763,1583,8058,5,Excellent service !,2024-04-28
1752,981,3410,5,Parfait de A à Z !,2024-04-28
5483,1744,2300,4,Personnel serviable,2024-04-28
808,1759,9207,5,Je reviendrai sans hésiter,2024-04-28
76,2980,4621,4,,2024-04-28
1821,3093,5484,5,Je reviendrai sans hésiter,2024-04-28
3127,1387,4428,5,Excellent service !,2024-04-28
5603,178,4863,4,Voiture récente et propre,2024-04-29
2669,1413,8351,5,Excellent service !,2024-04-29
1517,2166,8608,5,Excellent service !,2024-04-29
4551,2177,91,4,,2024-04-29
27,3578,5385,5,Excellent service !,2024-04-29
4235,2805,1493,4,Personnel serviable,2024-04-29
638,1891,975,5,,2024-04-29
16,863,9750,3,,2024-04-29
3522,99,4797,3,Peu de choix de véhicules,2024-04-29
3365,3089,9867,4,Très bonne expérience,2024-04-29
2113,2390,2177,5,Excellent service !,2024-04-29
5314,3327,5325,5,Parfait de A à Z !,2024-04-29
4896,1887,5343,5,Parfait de A à Z !,2024-04-29
2301,2650,7562,4,Très bonne expérience,2024-04-29
5838,579,3032,5,Excellent service !,2024-04-29
4581,3367,7047,5,Parfait de A à Z !,2024-04-30
4331,3672,4188,5,Excellent service !,2024-04-30
4599,823,5960,5,Je reviendrai sans hésiter,2024-04-30
1229,3431,456,4,Très bonne expérience,2024-04-30
5469,4392,5340,5,Parfait de A à Z !,2024-04-30
809,690,5706,4,Personnel serviable,2024-04-30
1298,422,5076,5,Parfait de A à Z !,2024-04-30
3547,4726,8330,4,Personnel serviable,2024-04-30
4497,2132,6034,4,Voiture récente et propre,2024-04-30
1212,1201,5086,5,Je reviendrai sans hésiter,2024-05-01
2778,4813,2978,4,Très bonne expérience,2024-05-01
3929,2446,5515,4,Personnel serviable,2024-05-01
2181,84,224,4,Voiture récente et propre,2024-05-01
2710,524,8913,5,Excellent service !,2024-05-01
2073,2883,1352,5,,2024-05-01
3036,3394,5191,4,Voiture récente et propre,2024-05-01
5130,440,9259,5,,2024-05-01
5526,2219,3242,4,Personnel serviable,2024-05-01
404,2982,6089,4,Très bonne expérience,2024-05-01
5673,2907,4776,4,Personnel serviable,2024-05-01
1421,4868,3947,4,Très bonne expérience,2024-05-01
3030,3571,7132,5,Parfait de A à Z !,2024-05-01
3854,713,7501,5,Je reviendrai sans hésiter,2024-05-01
720,2759,53,5,Je reviendrai sans hésiter,2024-05-01
2784,1978,474,5,Excellent service !,2024-05-01
4423,613,7146,5,Je reviendrai sans hésiter,2024-05-02
2892,1416,4029,5,Parfait de A à Z !,2024-05-02
5759,1926,3224,5,Je reviendrai sans hésiter,2024-05-02
124,2941,3190,5,,2024-05-02
3211,4918,7176,5,Je reviendrai sans hésiter,2024-05-02
385,1354,6967,4,Voiture récente et propre,2024-05-02
3745,4384,3785,4,Voiture récente et propre,2024-05-02
1077,2538,7498,3,Bon rapport qualité/prix,2024-05-02
3729,234,8676,5,Je reviendrai sans hésiter,2024-05-02
3766,4227,3781,5,Excellent service !,2024-05-02
5484,3276,1906,5,Je reviendrai sans hésiter,2024-05-02
2618,403,4026,5,Je reviendrai sans hésiter,2024-05-02
3483,2748,7756,5,,2024-05-02
1351,934,8035,5,Parfait de A à Z !,2024-05-02
4216,2183,3264,3,Peu de choix de véhicules,2024-05-03
5144,3196,6236,4,Très bonne expérience,2024-05-03
5871,2477,2834,4,Très bonne expérience,2024-05-03
2944,4827,5254,5,Parfait de A à Z !,2024-05-03
3094,4946,1738,5,Parfait de A à Z !,2024-05-03
3768,3381,883,5,Excellent service !,2024-05-03
4002,4219,5721,5,Parfait de A à Z !,2024-05-03
752,751,2173,4,,2024-05-03
1702,2150,4780,5,,2024-05-03
3360,12,5447,5,Je reviendrai sans hésiter,2024-05-03
2369,2311,7461,4,Personnel serviable,2024-05-04
2879,734,4307,4,Personnel serviable,2024-05-04
1233,1722,545,4,Personnel serviable,2024-05-04
5239,2846,5417,4,Voiture récente et propre,2024-05-04
4260,464,874,5,Je reviendrai sans hésiter,2024-05-04
2214,3543,3097,4,Voiture récente et propre,2024-05-04
2736,4218,7787,5,Je reviendrai sans hésiter,2024-05-04
2389,3561,5996,4,Voiture récente et propre,2024-05-04
1436,4805,4567,5,Je reviendrai sans hésiter,2024-05-04
5942,3964,4778,5,Parfait de A à Z !,2024-05-04
2779,4662,5897,5,Je reviendrai sans hésiter,2024-05-04
2386,4611,8366,5,Excellent service !,2024-05-04
3397,3145,7024,4,Personnel serviable,2024-05-04
3712,4303,3505,4,Personnel serviable,2024-05-04
3409,1898,1879,3,,2024-05-04
4443,4657,1957,4,Très bonne expérience,2024-05-04
3229,1261,2441,3,Bon rapport qualité/prix,2024-05-04
304,3135,8322,5,Parfait de A à Z !,2024-05-05
4007,1540,4977,4,Voiture récente et propre,2024-05-05
5340,1765,9692,5,Excellent service !,2024-05-05
2563,3247,4262,4,,2024-05-05
2078,1538,3616,5,Excellent service !,2024-05-05
2050,614,3965,5,Excellent service !,2024-05-05
3474,592,6763,4,Voiture récente et propre,2024-05-05
342,3004,1235,5,Parfait de A à Z !,2024-05-05
1986,2349,9666,5,Excellent service !,2024-05-05
4733,3751,7453,5,Je reviendrai sans hésiter,2024-05-06
5776,1145,6305,4,Très bonne expérience,2024-05-06
3691,4398,4991,4,Voiture récente et propre,2024-05-06
4000,2710,6204,4,Personnel serviable,2024-05-06
2559,730,8246,5,Je reviendrai sans hésiter,2024-05-06
3260,3800,4333,5,Je reviendrai sans hésiter,2024-05-06
4715,4737,4196,4,Très bonne expérience,2024-05-06
156,518,8697,5,,2024-05-06
5809,4401,6321,5,Parfait de A à Z !,2024-05-06
5580,4008,4370,5,Excellent service !,2024-05-06
3467,1113,1985,3,Bon rapport qualité/prix,2024-05-06
5176,1860,6673,3,Correct mais sans plus,2024-05-06
3222,4912,9632,5,Parfait de A à Z !,2024-05-06
2339,4653,444,4,Personnel serviable,2024-05-06
3671,879,1495,4,Voiture récente et propre,2024-05-06
4047,2992,568,4,Personnel serviable,2024-05-06
2333,4267,438,5,Parfait de A à Z !,2024-05-06
3469,2519,4317,5,Excellent service !,2024-05-06
1135,4205,5077,5,Je reviendrai sans hésiter,2024-05-07
451,3990,9762,5,Parfait de A à Z !,2024-05-07
3966,1899,2697,5,,2024-05-07
1542,4173,593,4,Personnel serviable,2024-05-07
2177,2531,5058,5,Parfait de A à Z !,2024-05-07
1865,3974,743,5,Je reviendrai sans hésiter,2024-05-07
4753,2419,220,2,Problème avec le paiement,2024-05-07
1745,267,1958,3,Correct mais sans plus,2024-05-07
4773,2340,6713,4,Voiture récente et propre,2024-05-07
960,2194,6666,5,Excellent service !,2024-05-07
75,4498,8832,5,Excellent service !,2024-05-07
1078,1491,7700,2,Voiture pas propre,2024-05-08
5762,2906,1579,3,Peu de choix de véhicules,2024-05-08
4321,473,1051,5,Parfait de A à Z !,2024-05-08
5998,91,4153,4,,2024-05-08
2556,4211,3892,5,Parfait de A à Z !,2024-05-08
4933,4310,4910,5,Parfait de A à Z !,2024-05-08
5961,4199,1719,5,,2024-05-08
3865,4538,157,4,Voiture récente et propre,2024-05-08
1767,2446,7906,4,Personnel serviable,2024-05-08
693,3989,5656,4,Très bonne expérience,2024-05-08
1352,1240,2496,5,Excellent service !,2024-05-08
2206,2028,165,5,Excellent service !,2024-05-09
516,589,3637,5,Je reviendrai sans hésiter,2024-05-09
925,1062,2043,4,Très bonne expérience,2024-05-09
365,3109,7782,4,,2024-05-09
20,1665,7185,3,Correct mais sans plus,2024-05-09
4463,1600,3722,4,Très bonne expérience,2024-05-09
3329,4370,2605,5,Excellent service !,2024-05-09
3499,1084,6348,5,Je reviendrai sans hésiter,2024-05-09
4768,4737,450,5,Excellent service !,2024-05-09
2315,3887,7584,5,Excellent service !,2024-05-09
2219,2985,2408,5,Excellent service !,2024-05-09
2428,3461,4417,5,Parfait de A à Z !,2024-05-10
1873,1990,8081,5,Excellent service !,2024-05-10
3645,2424,9627,5,,2024-05-10
1870,1061,7166,4,Personnel serviable,2024-05-10
2985,4781,2826,5,Parfait de A à Z !,2024-05-10
200,360,4890,5,Parfait de A à Z !,2024-05-10
3924,3830,6899,3,Correct mais sans plus,2024-05-10
5194,241,6680,5,Excellent service !,2024-05-10
4440,999,1436,5,Parfait de A à Z !,2024-05-10
2294,804,1573,5,Excellent service !,2024-05-10
5936,3384,9932,5,Je reviendrai sans hésiter,2024-05-10
96,353,7042,5,Excellent service !,2024-05-11
5714,4343,297,5,Je reviendrai sans hésiter,2024-05-11
3559,1691,9110,4,,2024-05-11
2053,2091,1466,5,Excellent service !,2024-05-11
5413,1221,3205,5,Parfait de A à Z !,2024-05-11
3914,3621,9046,4,Voiture récente et propre,2024-05-11
1186,380,3213,3,,2024-05-11
3456,381,2694,5,Excellent service !,2024-05-11
857,3240,2311,4,Personnel serviable,2024-05-11
255,3937,9032,5,Je reviendrai sans hésiter,2024-05-11
5818,826,3250,5,Parfait de A à Z !,2024-05-11
1683,4483,7418,5,Excellent service !,2024-05-11
1565,1932,9284,4,Personnel serviable,2024-05-11
5724,4649,9644,4,,2024-05-11
910,4021,1221,5,Parfait de A à Z !,2024-05-12
3120,1202,132,5,,2024-05-12
183,4655,7800,5,Je reviendrai sans hésiter,2024-05-12
2212,253,2488,4,Très bonne expérience,2024-05-12
229,31,8817,4,Très bonne expérience,2024-05-12
4155,592,6010,4,Très bonne expérience,2024-05-12
2679,1306,298,5,Parfait de A à Z !,2024-05-12
3951,3446,4658,5,Excellent service !,2024-05-12
1801,1615,7504,4,Très bonne expérience,2024-05-12
5222,1538,8705,5,Je reviendrai sans hésiter,2024-05-12
228,2272,5969,4,Personnel serviable,2024-05-12
671,4135,5243,5,,2024-05-13
3774,1704,94,3,Peu de choix de véhicules,2024-05-13
2108,1085,8365,5,,2024-05-13
1473,1174,7523,5,Parfait de A à Z !,2024-05-13
5342,913,8198,4,Voiture récente et propre,2024-05-13
552,837,7699,5,Je reviendrai sans hésiter,2024-05-13
5383,2337,1061,3,Peu de choix de véhicules,2024-05-13
2773,3866,2403,4,Personnel serviable,2024-05-13
2361,1890,5079,5,Je reviendrai sans hésiter,2024-05-13
996,3391,1846,5,Parfait de A à Z !,2024-05-13
5336,149,7810,5,Je reviendrai sans hésiter,2024-05-13
1798,4502,6342,4,,2024-05-13
3504,4011,812,5,Je reviendrai sans hésiter,2024-05-13
4731,4309,1402,5,Excellent service !,2024-05-13
3240,2269,1240,4,Voiture récente et propre,2024-05-13
3126,2674,2476,5,Excellent service !,2024-05-13
4699,171,957,4,Personnel serviable,2024-05-14
5628,133,8037,4,Personnel serviable,2024-05-14
3780,2960,8857,3,Bon rapport qualité/prix,2024-05-14
2577,2712,2313,2,Attente trop longue,2024-05-14
2588,4657,6790,5,Parfait de A à Z !,2024-05-14
1575,4295,7665,4,Voiture récente et propre,2024-05-14
5539,3993,2511,5,Excellent service !,2024-05-14
245,2076,8255,5,Excellent service !,2024-05-14
5105,854,4848,4,Personnel serviable,2024-05-14
4041,2961,6964,5,Parfait de A à Z !,2024-05-14
2224,2893,7999,5,Excellent service !,2024-05-14
5146,4110,54,5,Parfait de A à Z !,2024-05-14
5023,2429,4828,4,Très bonne expérience,2024-05-14
4506,2050,7319,4,Personnel serviable,2024-05-14
4653,2461,9215,5,Parfait de A à Z !,2024-05-15
447,739,2114,5,Excellent service !,2024-05-15
5252,2746,1899,5,Je reviendrai sans hésiter,2024-05-15
5615,1579,135,4,Personnel serviable,2024-05-15
3750,4782,9107,4,Voiture récente et propre,2024-05-15
3100,4973,8268,5,Excellent service !,2024-05-15
4084,3366,8619,5,Je reviendrai sans hésiter,2024-05-15
1845,4344,9499,5,,2024-05-15
4089,4899,7357,4,Très bonne expérience,2024-05-15
1927,1929,8650,5,Parfait de A à Z !,2024-05-15
4676,3529,5444,5,Je reviendrai sans hésiter,2024-05-15
198,3011,3712,5,Excellent service !,2024-05-15
5229,3791,4898,5,,2024-05-15
3849,1823,4179,5,Je reviendrai sans hésiter,2024-05-15
2338,121,5122,5,Je reviendrai sans hésiter,2024-05-15
4764,4004,7863,4,Voiture récente et propre,2024-05-15
3987,725,4524,4,Très bonne expérience,2024-05-15
1241,1444,7027,5,Je reviendrai sans hésiter,2024-05-16
2901,3506,7050,3,Peu de choix de véhicules,2024-05-16
3715,3096,6124,5,Je reviendrai sans hésiter,2024-05-16
5124,4359,5312,2,Attente trop longue,2024-05-16
669,2967,269,4,Personnel serviable,2024-05-16
3124,3257,3706,4,Voiture récente et propre,2024-05-16
1485,1824,4986,4,Très bonne expérience,2024-05-16
1564,97,8204,4,Voiture récente et propre,2024-05-16
5890,4648,2087,5,Parfait de A à Z !,2024-05-16
4854,369,3689,5,Excellent service !,2024-05-16
2378,2062,3683,5,Excellent service !,2024-05-16
5498,1748,7972,5,Je reviendrai sans hésiter,2024-05-16
3148,4245,7954,4,Très bonne expérience,2024-05-16
2245,1389,463,4,Personnel serviable,2024-05-16
4095,3807,9462,4,Très bonne expérience,2024-05-16
1586,499,8607,5,,2024-05-16
1540,3079,3004,5,Parfait de A à Z !,2024-05-16
645,4873,4508,1,Expérience horrible,2024-05-16
51,4270,3553,5,Je reviendrai sans hésiter,2024-05-17
962,348,4610,5,Je reviendrai sans hésiter,2024-05-17
3605,3711,3079,4,Voiture récente et propre,2024-05-17
3174,1347,3465,5,Excellent service !,2024-05-17
2472,845,1568,4,Très bonne expérience,2024-05-17
2332,4406,5580,5,Excellent service !,2024-05-17
3463,2862,3169,5,Excellent service !,2024-05-17
4932,2911,969,5,Parfait de A à Z !,2024-05-17
5050,2125,2237,5,Excellent service !,2024-05-17
3666,494,7299,4,Personnel serviable,2024-05-17
5620,514,5320,5,Excellent service !,2024-05-17
4821,2344,5402,4,Voiture récente et propre,2024-05-17
5563,1820,7771,5,Je reviendrai sans hésiter,2024-05-17
1613,4735,2650,5,Excellent service !,2024-05-18
2972,3212,3934,5,Parfait de A à Z !,2024-05-18
4693,2533,3662,5,Parfait de A à Z !,2024-05-18
3895,3610,9195,5,Parfait de A à Z !,2024-05-18
1297,2090,9041,5,Excellent service !,2024-05-18
4382,1284,2289,5,Excellent service !,2024-05-18
4413,3969,1691,4,Personnel serviable,2024-05-18
4267,3822,3167,5,Parfait de A à Z !,2024-05-18
440,1975,4831,5,Je reviendrai sans hésiter,2024-05-18
5279,4689,986,4,Voiture récente et propre,2024-05-18
4830,2752,2271,5,Excellent service !,2024-05-18
2144,4985,9464,5,Je reviendrai sans hésiter,2024-05-18
3545,1203,5557,5,Je reviendrai sans hésiter,2024-05-18
5631,202,8919,5,Parfait de A à Z !,2024-05-18
3753,3015,7503,4,Personnel serviable,2024-05-19
1742,1491,1898,5,Je reviendrai sans hésiter,2024-05-19
4396,1592,8506,5,Parfait de A à Z !,2024-05-19
3594,4270,2385,4,Très bonne expérience,2024-05-19
2609,349,663,3,Peu de choix de véhicules,2024-05-19
4621,349,7598,4,Très bonne expérience,2024-05-19
3701,3035,4047,5,Je reviendrai sans hésiter,2024-05-19
973,494,60,5,Excellent service !,2024-05-19
1795,1883,3547,4,Très bonne expérience,2024-05-19
1428,2574,625,5,Parfait de A à Z !,2024-05-19
4430,2515,7809,5,,2024-05-19
5492,2566,8274,5,Je reviendrai sans hésiter,2024-05-19
2358,440,3207,5,Je reviendrai sans hésiter,2024-05-20
587,1277,6856,4,Voiture récente et propre,2024-05-20
241,4131,4572,4,Voiture récente et propre,2024-05-20
3162,4937,1199,5,Je reviendrai sans hésiter,2024-05-20
1886,591,2648,4,,2024-05-20
5166,223,2055,4,Très bonne expérience,2024-05-20
372,1897,9079,2,Problème avec le paiement,2024-05-20
187,2267,7493,2,Attente trop longue,2024-05-20
3893,1947,5771,4,Personnel serviable,2024-05-21
4327,1180,6810,4,Personnel serviable,2024-05-21
2565,655,559,1,,2024-05-21
3358,1092,7447,4,Voiture récente et propre,2024-05-21
4987,2842,6831,4,Très bonne expérience,2024-05-21
5821,1258,4459,5,,2024-05-21
4717,209,7136,5,,2024-05-21
4042,1647,2734,5,Excellent service !,2024-05-21
767,3344,1415,5,Parfait de A à Z !,2024-05-22
115,552,2624,5,Excellent service !,2024-05-22
1412,2982,3705,5,Je reviendrai sans hésiter,2024-05-22
606,3337,9062,4,Très bonne expérience,2024-05-22
805,397,5111,4,Personnel serviable,2024-05-22
4920,2884,7878,5,Parfait de A à Z !,2024-05-22
3598,2394,7390,5,Parfait de A à Z !,2024-05-22
3608,1430,2199,4,,2024-05-22
45,1810,4669,5,Excellent service !,2024-05-22
5876,4512,421,4,Personnel serviable,2024-05-22
2976,2956,9835,3,Bon rapport qualité/prix,2024-05-22
3964,358,5230,4,Personnel serviable,2024-05-22
1936,2328,1396,5,Excellent service !,2024-05-22
5224,4128,4734,5,Parfait de A à Z !,2024-05-22
1911,543,6861,4,,2024-05-22
810,3537,5509,5,Je reviendrai sans hésiter,2024-05-22
4428,1476,8346,4,Personnel serviable,2024-05-22
5348,3577,5799,4,Personnel serviable,2024-05-23
1707,953,9964,5,Je reviendrai sans hésiter,2024-05-23
2091,2135,8001,5,Excellent service !,2024-05-23
1365,2141,9451,2,Problème avec le paiement,2024-05-23
3146,4936,8464,5,Je reviendrai sans hésiter,2024-05-23
3637,3212,1483,5,Je reviendrai sans hésiter,2024-05-23
5067,500,3369,5,Excellent service !,2024-05-23
933,674,9950,5,Parfait de A à Z !,2024-05-23
4111,1307,8806,5,Je reviendrai sans hésiter,2024-05-23
1541,2051,5968,5,Je reviendrai sans hésiter,2024-05-23
5784,4727,9537,5,Parfait de A à Z !,2024-05-23
1453,1065,5064,5,Excellent service !,2024-05-23
958,3518,6540,5,Excellent service !,2024-05-23
5867,3895,9561,5,Je reviendrai sans hésiter,2024-05-23
5111,1293,1698,5,Excellent service !,2024-05-24
3858,3236,4301,5,Je reviendrai sans hésiter,2024-05-24
4094,2351,7726,5,Parfait de A à Z !,2024-05-24
452,1572,9905,4,,2024-05-24
3412,1070,3820,5,Je reviendrai sans hésiter,2024-05-24
5731,2403,8386,5,Excellent service !,2024-05-24
515,1157,4729,5,Parfait de A à Z !,2024-05-24
1625,1030,7691,2,Attente trop longue,2024-05-24
4911,2957,5728,5,Parfait de A à Z !,2024-05-24
2311,1866,1279,5,Parfait de A à Z !,2024-05-24
397,1834,9979,5,Parfait de A à Z !,2024-05-24
769,4847,4541,5,Parfait de A à Z !,2024-05-24
5653,765,9172,5,Je reviendrai sans hésiter,2024-05-25
4253,1893,4483,5,Excellent service !,2024-05-25
5517,3408,4147,4,Voiture récente et propre,2024-05-25
3506,2367,6989,5,Je reviendrai sans hésiter,2024-05-25
4085,4967,2467,5,Excellent service !,2024-05-25
2713,2857,3452,3,Correct mais sans plus,2024-05-25
68,2899,5252,5,Excellent service !,2024-05-25
3853,625,9933,5,Parfait de A à Z !,2024-05-25
3625,1984,3627,5,Excellent service !,2024-05-25
609,1128,5287,5,Je reviendrai sans hésiter,2024-05-25
4992,4489,345,4,,2024-05-25
5141,3268,3968,4,Personnel serviable,2024-05-25
2990,4642,7516,2,Voiture pas propre,2024-05-25
2707,4433,3644,4,,2024-05-26
5250,2858,6700,3,Bon rapport qualité/prix,2024-05-26
4034,1571,8375,5,Parfait de A à Z !,2024-05-26
5990,3165,6448,2,,2024-05-26
3464,967,6534,5,Parfait de A à Z !,2024-05-26
846,954,2050,4,Voiture récente et propre,2024-05-26
2243,3546,5176,4,,2024-05-26
40,4609,7144,4,Très bonne expérience,2024-05-26
2131,2771,9045,5,Excellent service !,2024-05-26
3844,2147,9001,5,Excellent service !,2024-05-26
2360,3497,3005,5,Parfait de A à Z !,2024-05-26
1659,936,2730,5,Je reviendrai sans hésiter,2024-05-27
4523,1431,3790,5,Parfait de A à Z !,2024-05-27
5361,719,5747,5,Je reviendrai sans hésiter,2024-05-27
5445,3833,5561,5,Je reviendrai sans hésiter,2024-05-27
1009,4530,8338,5,Excellent service !,2024-05-27
2741,3932,4200,5,Je reviendrai sans hésiter,2024-05-27
1934,2007,4812,4,Voiture récente et propre,2024-05-27
2356,3077,9999,5,Excellent service !,2024-05-27
5779,3080,3301,4,Très bonne expérience,2024-05-27
5799,1095,3728,4,Très bonne expérience,2024-05-27
390,3938,7297,5,Je reviendrai sans hésiter,2024-05-28
4012,3464,2437,4,Voiture récente et propre,2024-05-28
2571,4481,3992,5,Excellent service !,2024-05-28
5923,2662,4645,5,Je reviendrai sans hésiter,2024-05-28
